X,external_lfdn,tester,dispcode,lastpage,quality,duration,userID,gender,age,region,language,WFHmog,Wpct,Wcur,Wlead,FREELANCE,ORGtime,ORGsect,ORGsize,Whour,WFHopi,FLEXd,FLEXh,COMUd,COMUhin,COMUruc,COMU1,COMU2,COMU3,COMU4,COMU5,COMU6,COMU7,COMU8,WFHwish,WFHwish_m,WFHwish_tu,WFHwish_w,WFHwish_th,WFHwish_f,WFHwish_sa,WFHwish_su,WFHwish_non,crucial,WFHday_o,WFHday_r,AGday_r,WFHdec,WFHloc1,WFHloc2,WFHloc3,WFHloc4,WFHloc5,WFHnorm,JOD1,JOD3,JOD2,JODf,JODP1,JODP3,JODP2,JOP1,JOP2,JOP3,JOP4,JOPf,JSInp,JSInf,JSIf,SDTr1,SDTr2,SDTr3,SDTr4,SDTc1,SDTc2,QC1,SDTc3,SDTc4,SDTa1,SDTa2,SDTa3,SDTa4,AFn,AFp,EXH1,EXH2,EXH3,EXH4,WLB,SAT,COM,TRUSTs,TRUSTo,LONE,ABSENT,PRESENT,WFHadv1,WFHadv2,WFHadv3,WFHadv4,WFHadv5,WFHadv6,WFHadv7,WFHadv8,WFHadv9,WFHadv10,AGadv1,AGadv2,AGadv3,AGadv4,AGadv5,AGadv6,AGadv7,WFHauss,WFHerg1,WFHerg2,WFHerg3,AGerg1,AGerg2,AGerg3,AGdesk,WFHhealth1,WFHhealth2,WFHhealth3,WFHfuture1,WFHfuture2,WFHfuture3,WFHfuture4,WFHfuture5,WFHfuture6,WFHfuture7,WFHfuture8,WFHexp1,WFHexp2,WFHculture1,WFHculture2,WFHculture3,NATION,EDUCATION,BRUTTO,REGION,LIVING1,LIVING2,LIVING3,LIVING4,LIVING5,LIVING6,HOUSEH1,HOUSEH2,HOUSEH3,JO1,JO2,JO3,ext_host,ip_addr,browser,referer,device_type,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,quota_rejected_id,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts276638,rts276640,rts276644,rts276645,rts276663,rts276891,rts276892,rts276894,rts276896,rts276897,rts276898,rts276915,rts276916,rts276921,rts276922,rts276923,rts276940,rts276941,rts276943,rts276944,rts276946,rts276947,rts277030,rts277059,rts277060,rts277376,rts280445,rts280451,rts280452,rts280455,JOD1r,JOD2r,JOD3r,JODfr,JODP1r,JODP2r,JODP3r,JOP1r,JOP2r,JOP3r,JOP4r,JOPfr,JSInfr,JSInpr,JSIfr,JO1r,JO2r,JO3r,COMUdr,WFHwishr,WFHday_or,WFHday_rr
1240,0,0,31,276584,NA,972,2___d857129b6140ae1e1df820707705a6ba_TSGFOGGP,2,50,1,1,2,75,3,2,1,9,12,2,34,1,4,4,5,5,5,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,3,1,2,9,4,1,0,0,NA,0,1,2,2,1,5,2,2,7,7,7,7,5,5,7,7,7,5,4,4,3,5,5,4,5,5,5,5,5,4,2,4,2,2,1,2,5,4,5,5,5,3,0,4,0,1,1,0,1,1,0,0,0,NA,0,0,1,0,1,0,NA,3,3,4,4,4,4,4,1,4,3,2,0,1,0,0,0,0,NA,0,5,1,1,1,2,1,5,7,5,1,1,0,0,0,0,4,0,NA,5,6,5,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,8",0,"276638,276640,288018,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,0,0,NA,NA,bbe00197db94f6718602e21b7352887b,1,0,1714052960,4/25/2024 13:49,4/25/2024 14:05,0000-00-00 00:00:00,16,61,177,236,932,0,265,285,972,378,423,461,585,600,660,672,322,730,760,781,842,870,944,483,622,874,825,488,335,678,1,NA,1,4,1,NA,1,NA,NA,NA,4,4,NA,NA,NA,4,5,4,4,1,0.5,0.5
1241,0,0,31,276584,NA,523,2___d3d5b3074096b6ec1551aa839d36164d_TSGFOGGP,2,34,2,2,1,50,4,1,1,8,13,5,24,2,2,2,4,25,25,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,NA,NA,7,1,0,0,0,NA,1,3,2,2,3,4,2,4,4,5,5,5,5,5,6,6,6,4,4,4,3,4,4,4,4,4,3,3,3,4,2,4,4,3,2,3,3,4,4,5,5,NA,5,2,1,1,0,1,1,0,1,1,0,NA,1,1,1,1,0,0,NA,NA,NA,NA,NA,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,5,5,1,1,1,0,0,0,0,4,2,2,6,6,6,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,9,11",0,"276638,276640,288018,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",1,0,0,NA,NA,091a4c668d548058bdcc44415935c6ee,2,0,1714053409,4/25/2024 13:56,4/25/2024 14:05,0000-00-00 00:00:00,10,19,76,109,497,509,137,0,523,206,238,264,328,340,378,394,163,433,0,450,0,463,504,281,357,465,0,285,169,397,1,2,1,3,1,3,3,4,4,4,4,4,5,5,5,5,5,5,3,0.5,NA,NA
1242,0,0,31,276584,NA,614,2___69fbbd8bac401886564cfef6ba929277_TSGFOGGP,1,40,3,3,1,90,3,1,1,2,13,7,40,1,3,4,5,60,60,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,10,NA,0,0,0,NA,1,NA,1,7,1,1,4,3,6,7,7,7,7,7,7,7,7,4,2,3,3,4,4,4,4,3,4,4,4,5,1,4,3,2,2,2,3,4,1,3,3,NA,0,1,1,1,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,NA,NA,NA,NA,NA,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,7,9,7,0,0,0,0,0,1,NA,NA,NA,1,1,1,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,5,10,11",0,"276638,276640,288018,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,276890,287467,276896,276584",1,1,0,NA,NA,68f1eef8a64966d73976ccdb3910e4df,3,0,1714053323,4/25/2024 13:55,4/25/2024 14:05,0000-00-00 00:00:00,13,23,103,150,599,0,173,0,614,237,274,299,383,399,466,478,200,516,0,534,0,557,0,314,435,559,0,321,213,482,NA,NA,NA,NA,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA
1243,0,0,31,276584,NA,695,2___1d7466924bfa4e9f7313be1447456045_TSGFOGGP,2,60,1,3,2,100,4,1,1,1.01,8,2,40,5,4,4,2,120,120,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,4,2,3,9,2,1,0,0,NA,0,4,5,5,5,5,5,5,5,2,5,6,6,6,6,6,6,5,5,5,5,5,5,4,5,5,5,4,5,5,2,4,2,2,1,1,5,5,5,5,5,2,10,4,0,1,1,0,1,0,1,1,0,NA,0,1,0,0,0,0,NA,3,3,4,5,4,5,3,1,4,4,3,0,0,0,0,0,0,NA,1,6,2,2,1,1,1,5,7,5,0,0,0,0,0,1,NA,NA,NA,5,5,5,NA,NA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:125.0) Gecko/20100101 Firefox/125.0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,6,8",0,"276638,276640,288018,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,276890,287467,276896,276584",1,0,0,NA,NA,f1e2a4e5b3001ddc8e04f4fa3cd7eb55,3,0,1714053384,4/25/2024 13:56,4/25/2024 14:07,0000-00-00 00:00:00,9,19,78,126,679,0,151,162,695,242,260,288,371,386,440,462,215,514,546,565,604,632,0,309,413,636,593,315,221,466,4,4,4,4,4,4,4,1,4,5,5,5,5,5,5,4,4,4,1,2,1,1
1244,0,0,31,276584,NA,713,2___e5b8ae0c4703854e80855280dda9ac74_TSGFOGGP,1,32,3,3,2,100,3,2,1,7,10,1,40,3,3,3,6,10,10,1,0,0,0,0,0,0,0,11,1,1,1,1,1,0,0,0,3,10,11,11,2,1,0,1,NA,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,NA,1,1,0,0,0,0,NA,3,4,4,4,4,4,4,1,5,5,5,1,1,0,0,0,0,NA,0,6,2,3,3,3,1,2,5,7,1,1,0,0,0,0,3,1,3,6,6,6,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,4,10",0,"276638,276640,288018,276642,276644,276640,276640,276640,276640,276640,276640,276640,276640,276640,276640,276640,276640,288018,276642,276644,276645,276892,276893,276894,276940,276940,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",0,0,0,NA,NA,1f425d95416a6d9c48591b7dc647b041,3,0,1714053378,4/25/2024 13:56,4/25/2024 14:08,0000-00-00 00:00:00,6,30,108,173,691,705,199,213,713,276,284,294,334,345,392,402,260,421,441,460,543,603,697,300,378,607,476,305,263,406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
1245,0,0,31,276584,NA,885,2___408fcbfce7bdcb5626144f166ba42c57_TSGFOGGP,2,43,1,1,2,100,3,2,1,18,11,6,45,4,4,4,6,25,25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,4,1,11,3,1,0,0,NA,0,5,2,5,6,6,3,5,6,5,7,5,5,5,6,6,6,5,5,5,5,5,5,4,5,5,5,5,5,4,3,4,2,3,3,2,3,4,5,5,5,4,0,2,1,0,0,0,0,0,0,0,0,NA,0,0,1,0,1,0,NA,4,3,4,4,5,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,1,1,4,7,6,0,0,0,0,0,1,NA,NA,NA,5,5,5,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,8",0,"276638,276640,288018,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,276945,276946,276947,277376,276663,277029,276890,287467,276896,276584",1,0,0,NA,NA,e89ea3c1b2ca010131290d0b5246a395,1,0,1714053215,4/25/2024 13:53,4/25/2024 14:08,0000-00-00 00:00:00,14,25,108,172,864,0,198,211,885,435,463,503,597,609,675,689,239,737,761,781,792,818,0,525,640,822,0,531,390,694,1,5,4,5,2,5,4,4,NA,4,4,4,5,5,5,4,4,4,5,0,2,0
1246,0,0,31,276584,NA,1199,2___dcb8b7ab76b4cdc8fbb883dadbc87cdd_TSGFOGGP,2,41,2,2,1,100,4,1,1,3,5,5,41,1,2,2,3,10,10,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,3,NA,NA,11,NA,0,0,0,NA,1,1,2,5,1,6,3,5,5,4,7,4,7,4,7,6,5,5,5,4,4,4,4,4,4,4,4,3,4,3,2,4,2,2,2,3,4,4,3,4,3,NA,1,4,1,1,0,1,1,0,1,0,0,NA,1,1,1,1,1,0,NA,NA,NA,NA,NA,4,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,6,5,1,0,1,0,0,0,0,2,1,15,5,5,5,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/313.0.625856595 Mobile/15E148 Safari/604.1",https://www.google.com/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,9,11",0,"276638,276640,288018,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",1,1,0,NA,NA,fc9dd9bbc853715ad23ced801d125830,2,0,1714052905,4/25/2024 13:48,4/25/2024 14:08,0000-00-00 00:00:00,7,16,67,622,1158,1178,647,0,1199,742,762,805,882,891,961,977,683,1014,0,1042,0,1114,1168,825,931,1116,0,830,690,980,1,NA,4,5,2,4,4,3,NA,3,NA,3,5,NA,4,4,4,4,2,2,NA,NA
1247,0,0,31,276584,NA,471,2___ffb1ab75004bd5c0ad851d69a3546232_TSGFOGGP,2,32,1,1,1,90,4,1,1,5,12,4,40,1,4,1,5,30,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,9,1,1,0,0,NA,0,1,2,2,5,6,5,5,4,7,3,7,6,6,7,7,7,2,3,1,2,5,5,4,4,4,2,5,5,4,3,4,1,4,4,4,5,5,4,5,4,NA,2,4,1,0,1,0,1,0,1,0,0,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,6,5,3,0,0,0,0,0,1,NA,NA,NA,1,1,1,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",android-app://com.google.android.gm/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,11,"276638,276640,288018,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,276890,287467,276896,276584",1,0,0,NA,NA,34386c8c80a57bd4056ad6d097f14d2c,1,0,1714053636,4/25/2024 14:00,4/25/2024 14:08,0000-00-00 00:00:00,5,17,79,119,460,0,141,0,471,206,232,257,322,331,365,379,168,406,0,422,0,436,0,270,345,438,0,274,174,381,1,4,1,5,4,3,4,NA,2,NA,5,5,NA,NA,NA,NA,NA,NA,4,0,NA,NA
1248,0,0,31,276584,NA,715,2___0fbfb556dec580f2e432b4136e4a3c1f_TSGFOGGP,2,55,1,1,1,85,4,1,1,14,5,7,42,1,1,1,3,90,90,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,2,NA,NA,1,1,0,0,0,NA,1,1,1,7,1,1,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,5,4,4,4,2,4,2,3,2,2,4,4,4,5,4,NA,3,1,1,1,1,0,1,0,0,0,0,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,4,5,2,0,0,0,0,0,1,NA,NA,NA,1,1,1,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,11,"276638,276640,288018,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,276890,287467,276896,276584",1,0,0,NA,NA,ea5132b85173728e4a0edf3ecccbb1d7,1,0,1714053425,4/25/2024 13:57,4/25/2024 14:09,0000-00-00 00:00:00,14,28,145,186,698,0,215,0,715,306,337,367,472,487,550,562,254,610,0,631,0,654,0,395,515,657,0,400,260,569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA
1249,0,0,32,276584,NA,-1,2___13f8c015a424071aa542eaac4ac3824c_TSGFOGGP,1,46,1,1,2,80,4,1,1,7,1,1,36,4,4,4,5,20,20,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,14,1,9,4,1,0,0,NA,0,1,1,5,2,6,7,5,3,6,6,6,5,6,6,7,6,4,4,4,4,5,5,4,5,4,4,5,4,4,2,4,2,1,1,2,4,5,4,4,5,4,0,4,1,0,0,0,0,1,0,0,0,NA,1,0,1,1,1,0,NA,2,3,4,4,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,1,1,5,6,5,0,1,0,0,0,0,3,2,7,6,6,6,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,5,8",0,"276638,276640,288018,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",0,1,0,NA,NA,09545c120f7a1c165b87f74f85d72c60,1,0,1714050130,4/25/2024 13:02,4/25/2024 14:09,0000-00-00 00:00:00,18,26,90,131,4015,4026,150,164,4050,261,294,369,634,3620,3684,3693,200,3724,3752,3767,3776,3794,4022,395,3646,3797,0,582,206,3697,NA,1,4,5,NA,2,4,5,5,5,4,5,NA,5,5,5,5,5,4,0,7,0
1250,0,0,31,276584,NA,887,2___01f05f34dcc0a2725b4d211c1be59b7e_TSGFOGGP,1,19,3,3,1,100,7,1,1,1.8,3,6,42,1,2,2,6,20,40,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,0,0,0,Strade,0,1,1,7,1,1,7,7,7,7,7,7,7,7,7,7,7,4,3,2,2,4,4,4,4,4,3,2,4,2,2,4,2,2,2,3,3,4,3,3,3,NA,0,4,0,1,0,1,0,0,1,1,0,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,3,7,1,0,1,0,0,0,4,0,NA,1,1,1,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,2,10,11,12",0,"276638,276640,288018,276642,276644,276645,276892,276893,276940,276940,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,1,0,NA,NA,29ecc79c2f934e7e1575ff86ab9815cc,3,0,1714053306,4/25/2024 13:55,4/25/2024 14:09,0000-00-00 00:00:00,10,26,136,199,853,0,223,0,887,383,412,433,542,557,624,666,313,709,0,745,0,767,861,457,587,778,0,461,319,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA
1251,0,0,32,276584,NA,-1,2___f8f5a0a0ee9cef1e4226662edc246984_TSGFOGGP,2,29,3,3,1,100,5,1,1,0.5,13,5,42,1,3,3,6,10,10,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,0,3,NA,NA,11,NA,0,0,0,NA,1,NA,1,7,1,1,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,4,5,5,4,4,4,4,2,4,2,2,2,2,4,4,4,4,4,NA,1,3,0,0,0,0,0,0,0,0,1,Non lavoro da remoto,1,1,1,0,0,0,NA,NA,NA,NA,NA,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,5,7,0,0,0,0,0,1,NA,NA,NA,1,1,1,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,10,11,12",0,###############################################################################################################################################################################################################################################################,0,1,0,NA,NA,9d522fde094fa454df5caa9c5526cf80,3,0,1714044285,4/25/2024 11:24,4/25/2024 14:10,0000-00-00 00:00:00,20,38,169,222,9905,0,267,0,9919,342,1157,9604,9699,9708,9762,9775,304,9812,0,9836,0,9860,0,9617,9732,9864,0,9624,316,9780,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA
1252,0,0,31,276584,NA,637,2___15ed59566707f8ac020543a89d1de6a9_TSGFOGGP,1,32,1,1,1,60,4,1,1,2,11,2,25,4,3,2,4,15,15,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,3,NA,NA,7,1,1,0,0,NA,0,1,2,2,6,4,4,6,6,4,2,5,6,4,6,6,6,5,4,4,3,4,5,4,4,4,5,5,5,4,2,4,3,1,1,1,4,4,3,5,5,NA,0,4,1,0,0,0,1,0,0,1,0,NA,1,1,1,0,1,0,NA,NA,NA,NA,NA,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,5,4,2,1,0,0,0,0,0,2,0,NA,4,5,5,NA,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,11,"276638,276640,288018,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,276923,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,0,0,NA,NA,81e51b6f40b9a90a525290f33007c85a,1,0,1714053586,4/25/2024 13:59,4/25/2024 14:10,0000-00-00 00:00:00,5,14,77,113,616,0,149,0,637,251,270,304,388,397,428,443,183,497,0,525,0,540,621,320,409,542,0,324,191,446,1,5,1,3,3,5,5,3,1,4,5,3,5,5,5,3,4,4,3,0.5,NA,NA
1253,0,0,31,276584,NA,839,2___f4482a5f5281f3143400e9169e259124_TSGFOGGP,2,56,1,1,1,50,4,1,1,6,12,7,26,1,1,2,6,10,10,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,NA,NA,11,NA,0,0,0,NA,1,NA,1,7,1,1,6,5,6,7,7,7,7,7,7,7,7,5,5,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,NA,0,4,1,1,0,0,0,0,0,0,0,NA,1,0,0,0,1,0,NA,NA,NA,NA,NA,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,NA,5,1,1,0,0,0,0,4,2,25,1,1,1,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,11,"276638,276640,288018,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,276942,283970,276944,276944,276944,280446,276945,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",0,1,0,NA,NA,059a67929e74374901d7032ed3b01c6e,1,0,1714053457,4/25/2024 13:57,4/25/2024 14:11,0000-00-00 00:00:00,8,17,112,156,805,823,191,0,839,267,311,340,463,478,549,566,230,678,0,735,0,765,816,359,500,768,0,366,239,571,NA,NA,NA,NA,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA
1254,0,0,31,276584,NA,594,2___a61f60de556ffb281e678296a6101a6d_TSGFOGGP,1,29,1,1,2,90,4,1,1,1,11,2,38,3,2,2,6,30,30,1,0,1,0,1,0,0,0,5,1,0,0,0,1,0,0,0,4,2,3,3,2,0,0,0,Beim Kunde (Revisor),0,3,4,4,5,3,3,6,6,3,3,3,3,3,5,5,4,5,4,3,3,3,3,4,4,3,3,3,3,4,2,4,3,3,3,3,4,4,2,4,4,2,0,2,1,0,0,1,1,0,1,0,1,Länger schlafen,1,1,1,0,1,0,NA,2,2,4,3,4,4,5,1,4,4,4,0,0,0,1,0,0,NA,0,6,1,2,4,3,3,5,6,2,0,0,0,0,1,0,5,0,NA,4,4,5,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,4,8,12",0,"276638,276640,288018,276642,276644,276645,276892,276892,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,277060,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,1,0,NA,NA,e7578c16af3853f5a66d49344ec62310,1,0,1714053708,4/25/2024 14:01,4/25/2024 14:11,0000-00-00 00:00:00,2,9,64,95,577,0,113,124,594,196,215,241,312,364,405,414,156,452,467,490,519,535,582,257,385,537,511,260,158,416,3,4,3,2,2,5,5,2,2,2,2,2,4,4,3,3,3,4,5,2,1,1
